id,food_profile
AUS_DATA_1274,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beetroot, fresh, purple, peeled, raw
- 详细描述：Rounded root vegetable with dark brown-purple skin and stems and purple flesh. Edible portion comprises flesh only. Uncooked.
- 分类归属：Other root vegetables (编号: 24302)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of beetroot purchased in Sydney in 1983-84 (Wills et al.). Proximates (moisture, fibre) and vitamins (B6, folate, biotin, pantothenate, alpha-tocopherol, cryptoxanthin, carotenes) and minerals (Cl, Cu, F, Mn, P, Se) were derived from a composite of 10 samples of beetroot purchased in Melbourne in 1997. Tryptophan was imputed from canned beetroot. Alcohol, vitamins (B12, D, folic acid, retinol), I, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001015

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：69% (flesh)
- 未分析部位(废弃率)：31% (leaves, stalks, tip)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.289 mg/kg
  - 镉 (Cadmium, Cd): 0.109 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.35 mg/kg
  - 水分 (Moisture): 67.9 g/100g"
AUS_DATA_1275,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beetroot, fresh, purple, peeled, baked, no added fat
- 详细描述：Rounded root vegetable with dark brown-purple skin and stems and purple flesh. Chopped and baked without added fat.
- 分类归属：Other root vegetables (编号: 24302)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001013

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：69% (flesh)
- 未分析部位(废弃率)：31% (leaves, stalks, tip)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.351 mg/kg
  - 镉 (Cadmium, Cd): 0.189 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.46 mg/kg
  - 水分 (Moisture): 14.6 g/100g"
AUS_DATA_1276,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beetroot, fresh, purple, peeled, boiled, drained
- 详细描述：Rounded root vegetable with dark brown-purple skin and stems and purple flesh. Flesh boiled in unsalted water without added fat, then drained.
- 分类归属：Other root vegetables (编号: 24302)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001014

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：69% (flesh)
- 未分析部位(废弃率)：31% (leaves, stalks, tip)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.225 mg/kg
  - 镉 (Cadmium, Cd): 0.17 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.8 mg/kg
  - 水分 (Moisture): 64.3 g/100g"
AUS_DATA_1277,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beetroot, canned in brine, drained
- 详细描述：Whole or sliced beetroots that has been boiled and canned in an acidified salted brine, then drained.
- 分类归属：Other root vegetables (编号: 24302)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of canned beetroot (3x Golden Circle, 2x Edgell, 1x New Season, 1x Coles brand, 1x Woolworths Brand) purchased in the ACT and Victoria in 2019. Additional amino acids were derived from a composite of 6 samples of canned beetroot purchased in SA in 1988. Vitamins (retinol, B12, D), alcohol, caffeine and cholesterol were imputed zero.
- 公共食物键码：F001010

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.432 mg/kg
  - 镉 (Cadmium, Cd): 0.045 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.04 mg/kg
  - 水分 (Moisture): 65.6 g/100g"
AUS_DATA_1278,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Bok choy, raw
- 详细描述：Asian vegetable with white to pale green coloured stems, and rounded, dark-green leaves. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 7 samples of fresh baby bok choy purchased in Melbourne and Canberra in 2015. Proximates (moisture, fibre), vitamins (B6, folate, biotin, pantothenate, alpha-tocopherol, cryptoxanthin, carotenes) and minerals (Cl, Cu, F, Mn, P, Se) were derived from a composite of 10 samples of fresh bok choy purchased in Melbourne in 1997. Minerals (As, Cd, Cr, Cu, Hg, I, Mo, Ni, Pb, Sb, Se, Sn, Zn) were derived from a composite of 9 samples of fresh bok choy purchased nationally in 2001. Tryptophan was imputed from savoy cabbage. Alcohol, vitamins (D, retinol, folic acid), cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001301

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：80% (leaf & stem)
- 未分析部位(废弃率)：20% (end of stem)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.093 mg/kg
  - 镉 (Cadmium, Cd): 0.015 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.16 mg/kg
  - 水分 (Moisture): 59.2 g/100g"
AUS_DATA_1279,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Bok choy, fried, no added fat
- 详细描述：Asian vegetable with white to pale green coloured stems, and rounded, dark-green leaves. Fried without added fat.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001300

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.339 mg/kg
  - 镉 (Cadmium, Cd): 0.101 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.78 mg/kg
  - 水分 (Moisture): 40.9 g/100g"
AUS_DATA_1280,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Bok choy, steamed
- 详细描述：Asian vegetable with white to pale green coloured stems, and rounded, dark-green leaves. Boiled in unsalted water without added fat, then drained.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001302

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：80% (leaf & stem)
- 未分析部位(废弃率)：20% (end of stem)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.017 mg/kg
  - 镉 (Cadmium, Cd): 0.182 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.57 mg/kg
  - 水分 (Moisture): 69.1 g/100g"
AUS_DATA_1281,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccoli, fresh, raw
- 详细描述：Deep green flower clusters which form the head, and pale green stems. Uncooked.
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of broccoli purchased in Sydney in 1982 (Wills et al.). Moisture and minerals (Ca, Cl, Cu, F, Fe, I, K, Mg, Mn, Na, P, Se, Zn) were derived from a composite of 10 samples of broccoli purchased in Vic in 2000. Proximates (moisture, fibre), vitamins (B6, alpha-tocopherol, carotenes, cryptoxanthin, biotin, pantothenate) and minerals (Cl, Cu, F, Mn, P, Se) were derived from a composite of 10 samples of broccoli purchased in Melbourne in 1997. Folate was calculated from Broccoli, fresh, boiled, drained. Alcohol, vitamins (B12, D, folic acid, retinol), cholesterol, fatty acids and caffeine values were imputed zero.
- 公共食物键码：F001905

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：60% (flower clusters & stems)
- 未分析部位(废弃率)：40% (leaves & stalk)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.234 mg/kg
  - 镉 (Cadmium, Cd): 0.097 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.06 mg/kg
  - 水分 (Moisture): 76.5 g/100g"
AUS_DATA_1282,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccoli, fresh, microwaved
- 详细描述：Deep green flower clusters which form the head with pale green stems. Purchased fresh then  microwaved without added salt or fat.
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：Proximates and vitamins were derived from 8 individual and 4 composite samples of broccoli purchased nationally in 2008. Vitamins (C, folate, beta-carotene), minerals (Ca, Fe, Mg, P, K, Se, Na, Zn) and tryptophan were imputed from boiled broccoli. Alcohol, vitamins (B12, D, retinol), cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001904

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：60% (flower clusters & stems)
- 未分析部位(废弃率)：40% (leaves & stalk)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.395 mg/kg
  - 镉 (Cadmium, Cd): 0.152 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.37 mg/kg
  - 水分 (Moisture): 74.3 g/100g"
AUS_DATA_1283,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccoli, fresh, boiled, drained
- 详细描述：Deep green flower clusters which form the head with pale green stems. Boiled in unsalted water without added fat, then drained
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：Proximates, vitamins and tryptophan were derived from a composite of 8 samples of fresh broccoli purchased in ACT, QLD, VIC, SA and WA in 2015. Vitamin C and minerals were derived from individual analysis of the same samples. Vitamins (B1, B2, B3, B6) were imputed from microwaved broccoli. Alcohol, vitamins (B12, D, retinol), cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001900

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：60% (flower clusters and stems)
- 未分析部位(废弃率)：40% (leaves and stalk)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.201 mg/kg
  - 镉 (Cadmium, Cd): 0.093 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.05 mg/kg
  - 水分 (Moisture): 22.0 g/100g"
AUS_DATA_1284,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccoli, fresh, baked, no added fat
- 详细描述：Deep green flower clusters which form the head, and pale green stems. Fresh. Chopped and baked without added fat.
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001899

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.324 mg/kg
  - 镉 (Cadmium, Cd): 0.169 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.58 mg/kg
  - 水分 (Moisture): 48.8 g/100g"
AUS_DATA_1285,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccolini, fresh, raw
- 详细描述：Deep green flower clusters which form the head, and pale green stems. Uncooked.
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of raw broccolini purchased from NSW, VIC, TAS, ACT and WA in 2010. Vitamins (C, carotenes, folates) were derived from 5 individual samples from the same program. Alcohol, vitamins (B12, D, retinol, folic acid), cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001909

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.208 mg/kg
  - 镉 (Cadmium, Cd): 0.17 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.18 mg/kg
  - 水分 (Moisture): 69.4 g/100g"
AUS_DATA_1286,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Broccolini, fresh, boiled, drained
- 详细描述：Deep green flower clusters which form the head with pale green stems. Boiled in unsalted water without added fat, then drained
- 分类归属：Broccoli, broccolini and cauliflower (编号: 24202)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001908

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.148 mg/kg
  - 镉 (Cadmium, Cd): 0.162 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.99 mg/kg
  - 水分 (Moisture): 34.2 g/100g"
AUS_DATA_1287,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Brussels sprout, fresh, raw
- 详细描述：Layers of small green leaves with white stems wrapped around a white base. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of brussels sprouts purchased in Sydney in 1982 (Wills et al.). Vitamins (B6, folate, alpha-tocopherol) and P were borrowed from USDA SR28, 11098 - Brussels sprouts, raw. Alcohol, vitamins (B12, D, retinol, folic acid), I, Se, cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001914

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：68% (leaf head)
- 未分析部位(废弃率)：32% (outer leaves, stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.389 mg/kg
  - 镉 (Cadmium, Cd): 0.086 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.37 mg/kg
  - 水分 (Moisture): 33.6 g/100g"
AUS_DATA_1288,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Brussels sprout, fresh, boiled, drained
- 详细描述：Layers of small green leaves with white stems wrapped around a white base. Boiled in unsalted water without added fat, then drained.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001913

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：68% (leaf head)
- 未分析部位(废弃率)：32% (outer leaves, stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.363 mg/kg
  - 镉 (Cadmium, Cd): 0.128 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.55 mg/kg
  - 水分 (Moisture): 54.4 g/100g"
AUS_DATA_1289,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, Chinese, raw
- 详细描述：Large and cylindrical in shape, with layers of tightly packed leaves. Each leaf has a long, fleshy, thick white stem and mid-green colour leaves. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of fresh Chinese cabbage purchased in Sydney in 1983-84 (Wills et al.). Folate was derived from 5 samples of Chinese cabbage purchased in Sydney in 2003 (Iwatani et al.). Vitamin B6, alpha-tocopherol, I and P and were imputed from white cabbage. Alcohol, vitamins (B12, D, folic acid, retinol), Se, fatty acids, cholesterol and caffeine were imputed zero.
- 公共食物键码：F001996

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：92% (leaf head)
- 未分析部位(废弃率)：8% (stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.218 mg/kg
  - 镉 (Cadmium, Cd): 0.125 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.79 mg/kg
  - 水分 (Moisture): 35.2 g/100g"
AUS_DATA_1290,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, Chinese, boiled, drained
- 详细描述：Large and cylindrical in shape, with layers of tightly packed leaves. Each leaf has a long, fleshy, thick white stem and mid-green colour leaves. Chopped and cooking by boiling in unsalted water then draining, by microwaving, or by steaming.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001993

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.314 mg/kg
  - 镉 (Cadmium, Cd): 0.1 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.26 mg/kg
  - 水分 (Moisture): 61.3 g/100g"
AUS_DATA_1291,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, Chinese flowering, raw
- 详细描述：Leafy vegetable with long pale to mid green stem with rounded pale and mid green leaves and flowers. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of Chinese flowering cabbage purchased in Sydney during 1983-84 (Wills et al.). Folate was derived from 5 samples of Chinese flowering cabbage purchased in Sydney markets in 2003 (Iwatani et al.). Vitamin B6, alpha-tocopherol, P, iodine and tryptophan were imputed from white cabbage. Alcohol, vitamins (B12, D, folic acid, retinol), Se, cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F001990

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：94% (leaves, stems, flowers)
- 未分析部位(废弃率)：6% (stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.027 mg/kg
  - 镉 (Cadmium, Cd): 0.029 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.42 mg/kg
  - 水分 (Moisture): 45.0 g/100g"
AUS_DATA_1292,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, Chinese flowering, boiled, drained
- 详细描述：Leafy vegetable with long pale to mid green stem with rounded pale and mid green leaves and flowers. Chopped and cooking by boiling in unsalted water then draining, by microwaving, or by steaming.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001988

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：94% (leaves, stems, flowers)
- 未分析部位(废弃率)：6% (stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.278 mg/kg
  - 镉 (Cadmium, Cd): 0.186 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.33 mg/kg
  - 水分 (Moisture): 37.2 g/100g"
AUS_DATA_1293,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, mustard, raw
- 详细描述：Plant with thick, pale green, grooved, curving stems with a small fringe of deeper green leaf along the edges and across the top of stems. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of fresh Chinese mustard cabbage purchased in Sydney in 1983-84 (Wills et al.). Folate was derived from 5 samples of Chinese mustard cabbage purchased in Sydney in 2003 (Iwatani et al.). Vitamin B6, alpha-tocopherol, I and P were imputed from bok choy. Tryptophan was imputed from white cabbage. Alcohol, vitamins (B12, D, folic acid, retinol), Se, Cholesterol, fatty acids, cholesterol and caffeine were imputed zero.
- 公共食物键码：F001998

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：94% (leaves, stems)
- 未分析部位(废弃率)：6% (root)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.205 mg/kg
  - 镉 (Cadmium, Cd): 0.191 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.99 mg/kg
  - 水分 (Moisture): 79.1 g/100g"
AUS_DATA_1294,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, mustard, boiled, drained
- 详细描述：Plant with thick, pale green, grooved, curving stems with a small fringe of deeper green leaf along the edges and across the top of stems. Chopped and cooking by boiling in unsalted water then draining, by microwaving, or by steaming.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F001997

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.43 mg/kg
  - 镉 (Cadmium, Cd): 0.044 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.9 mg/kg
  - 水分 (Moisture): 83.9 g/100g"
AUS_DATA_1295,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, red, raw
- 详细描述：Large, smooth and round in shape, with layers of tightly packed purple-red coloured leaves. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of fresh red cabbage purchased in Sydney in 1982 (Wills et al.). Folate was imputed from mignonette lettuce. Vitamin B6, alpha-tocopherol, Se, P and tryptophan were borrowed from USDA SR28, 11112 - Cabbage, red, raw. Alcohol, vitamins (B12, D, folic acid, retinol), I, Se, Cholesterol, fatty acids, cholesterol and caffeine were imputed zero.
- 公共食物键码：F002006

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：84% (leaf head)
- 未分析部位(废弃率)：16% (outer leaves, stem base)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.23 mg/kg
  - 镉 (Cadmium, Cd): 0.079 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.22 mg/kg
  - 水分 (Moisture): 71.7 g/100g"
AUS_DATA_1296,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, red, boiled, drained
- 详细描述：Large, smooth and round in shape, with layers of tightly packed purple-red coloured leaves. Leaves chopped and boiled in unsalted water without added fat, then drained.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F002003

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.499 mg/kg
  - 镉 (Cadmium, Cd): 0.151 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.3 mg/kg
  - 水分 (Moisture): 33.4 g/100g"
AUS_DATA_1297,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, savoy, raw
- 详细描述：Round in shape, with tightly packed green wrinkled layers of leaves. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of fresh savoy cabbage purchased in Sydney in 1982 (Wills et al.). Vitamins (B6, folate, alpha-tocopherol) and P were imputed from white cabbage. Alcohol, vitamins (B12, D, retinol, folic acid), I, Se, cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F002010

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：80% (leaf head)
- 未分析部位(废弃率)：20% (stem base, outer leaves)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.361 mg/kg
  - 镉 (Cadmium, Cd): 0.104 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.69 mg/kg
  - 水分 (Moisture): 33.6 g/100g"
AUS_DATA_1298,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, savoy, boiled, drained
- 详细描述：Round in shape, with tightly packed green wrinkled layers of leaves. Chopped and boiled in unsalted water without added fat, then drained.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F002009

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：80% (leaf head)
- 未分析部位(废弃率)：20% (stem base, outer leaves)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.153 mg/kg
  - 镉 (Cadmium, Cd): 0.027 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.7 mg/kg
  - 水分 (Moisture): 24.0 g/100g"
AUS_DATA_1299,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cabbage, white, raw
- 详细描述：Round in shape, with tightly packed layers of leaves. Uncooked.
- 分类归属：Cabbage and similar brassica vegetables (编号: 24201)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of white cabbage purchased in Sydney in 1982 (Wills et al.). Moisture and minerals (Ca, Cl, Cu, F, Fe, I, K, Mg, Mn, Na, P, Se, Zn) were derived from a composite of 11 samples of white cabbage purchased in VIC in 2000. Proximates (moisture, fibre), vitamins (B6, alpha-tocopherol, carotenes, cryptoxanthin, biotin, pantothenate) and minerals (Cl, Cu, F, Mn, P, Se) were derived from 10 samples of white cabbage purchased in Melbourne in 1998. Folate was also derived from 5 samples of broccoli purchased in Sydney in 2003 (Iwatani et al.). Alcohol, vitamins (B12, D, retinol, folic acid), fatty acids, cholesterol and caffeine were imputed zero.
- 公共食物键码：F002015

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：80% (leaf head)
- 未分析部位(废弃率)：20% (stem base, outer leaves)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.084 mg/kg
  - 镉 (Cadmium, Cd): 0.177 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.92 mg/kg
  - 水分 (Moisture): 32.5 g/100g"
